date,score,label,ust10yr,momentum_score,momentum_raw,strength_score,strength_raw,putcall_score,putcall_raw,move_score,move_raw
2024-01-26,61.21216089175396,貪婪,4.15,79.5068493150685,1.407431255294418,65.99264705882352,111.03125,,,38.136986301369866,100.2300033569336
2024-01-27,61.08430701047541,貪婪,4.15,79.12328767123287,1.390068396204878,65.99264705882352,111.03125,,,38.136986301369866,100.2300033569336
2024-01-28,60.91992344883158,貪婪,4.15,78.63013698630137,1.368893758095532,65.99264705882352,111.03125,,,38.136986301369866,100.2300033569336
2024-01-29,63.677880741337624,貪婪,4.08,84.54794520547945,1.785793743789032,71.69117647058823,111.515625,,,34.79452054794521,106.33999633789062
2024-01-30,64.96524979854955,貪婪,4.06,85.2054794520548,1.8555271166103244,72.97794117647058,111.625,,,36.712328767123296,104.26000213623048
2024-01-31,68.34360730593608,貪婪,3.99,89.6986301369863,2.463689456772834,81.25,112.328125,,,34.082191780821915,107.27999877929688
2024-02-01,69.30748052645716,貪婪,3.87,92.82191780821918,2.9405227469347235,87.86764705882352,112.890625,,,27.232876712328775,113.91999816894533
2024-02-02,64.10149744829438,貪婪,4.03,84.43835616438356,1.7882599079034165,73.34558823529412,111.65625,,,34.52054794520548,106.72000122070312
2024-02-03,63.97364356701585,貪婪,4.03,84.05479452054794,1.761589087101992,73.34558823529412,111.65625,,,34.52054794520548,106.72000122070312
2024-02-04,63.86405452591995,貪婪,4.03,83.72602739726027,1.7294866888973963,73.34558823529412,111.65625,,,34.52054794520548,106.72000122070312
2024-02-05,55.702088369594414,中性,4.17,70.73972602739727,0.9018260811153964,63.05147058823529,110.78125,,,33.31506849315069,108.68000030517578
2024-02-06,59.48935670158475,貪婪,4.09,77.86301369863014,1.3264344476869911,68.93382352941177,111.28125,,,31.671232876712324,110.5999984741211
2024-02-07,59.176504163309154,貪婪,4.09,75.83561643835617,1.212501877466302,67.83088235294117,111.1875,,,33.86301369863014,107.86000061035156
2024-02-08,56.801667659321026,貪婪,4.15,69.47945205479452,0.7855815191549422,67.3913043478261,110.75,,,33.534246575342465,108.5999984741211
2024-02-09,55.456025411951565,中性,4.17,65.64383561643835,0.601819788407808,65.21739130434783,110.578125,,,35.50684931506849,106.20999908447266
2024-02-10,55.291641850307734,中性,4.17,65.15068493150686,0.5744839535592308,65.21739130434783,110.578125,,,35.50684931506849,106.20999908447266
